time, contact_status_left, contact_status_right, pc-x_left, pc-y_left, pc-z_left, pc-x_right, pc-y_right, pc-z_right, x-COM, y-COM, z-COM, h_x, h_y, h_z
2.28,1,0,0.05,0.03,0,0,-0.03,0,0.044862,0.023142,0.17034,0.062645,0.067331,0.070477
2.29,1,0,0.05,0.03,0,0,-0.03,0,0.045255,0.023558,0.17078,0.058873,0.0622,0.064692
2.3,1,0,0.05,0.03,0,0,-0.03,0,0.045636,0.023957,0.17119,0.055249,0.057227,0.059339
2.31,1,0,0.05,0.03,0,0,-0.03,0,0.046,0.024332,0.17158,0.051838,0.052467,0.054469
2.32,1,0,0.05,0.03,0,0,-0.03,0,0.046326,0.024654,0.17192,0.0489,0.048184,0.05068
2.33,1,0,0.05,0.03,0,0,-0.03,0,0.046652,0.024976,0.17226,0.045962,0.043901,0.04689
2.34,1,0,0.05,0.03,0,0,-0.03,0,0.046943,0.025244,0.17255,0.04351,0.040074,0.043942
2.35,1,0,0.05,0.03,0,0,-0.03,0,0.047226,0.0255,0.17284,0.041172,0.036355,0.041192
2.36,1,0,0.05,0.03,0,0,-0.03,0,0.047497,0.025737,0.17311,0.038999,0.032775,0.038643
2.37,1,0,0.05,0.03,0,0,-0.03,0,0.047745,0.025935,0.17335,0.037191,0.029504,0.036543
2.38,1,0,0.05,0.03,0,0,-0.03,0,0.047993,0.026132,0.1736,0.035383,0.026234,0.034444
2.39,1,0,0.05,0.03,0,0,-0.03,0,0.04822,0.026288,0.17382,0.033956,0.023241,0.032641
2.4,1,0,0.05,0.03,0,0,-0.03,0,0.048442,0.026434,0.17403,0.03262,0.020314,0.030907
2.41,1,0,0.05,0.03,0,0,-0.03,0,0.048658,0.026565,0.17423,0.031416,0.017464,0.029224
2.42,1,0,0.05,0.03,0,0,-0.03,0,0.048861,0.026665,0.17442,0.030507,0.014784,0.02765
2.43,1,0,0.05,0.03,0,0,-0.03,0,0.049064,0.026764,0.1746,0.029598,0.012105,0.026077
2.44,1,0,0.05,0.03,0,0,-0.03,0,0.049258,0.026828,0.17476,0.02901,0.0095532,0.02451
2.45,1,0,0.05,0.03,0,0,-0.03,0,0.049449,0.026884,0.17492,0.028498,0.0070319,0.022944
2.46,1,0,0.05,0.03,0,0,-0.03,0,0.049639,0.026928,0.17507,0.028102,0.0045337,0.021346
2.47,1,0,0.05,0.03,0,0,-0.03,0,0.049825,0.026943,0.1752,0.027968,0.0020869,0.019673
2.48,1,0,0.05,0.03,0,0,-0.03,0,0.050011,0.026957,0.17533,0.027834,-0.00035998,0.018
2.49,1,0,0.05,0.03,0,0,-0.03,0,0.050197,0.026939,0.17544,0.028,-0.0028125,0.016161
2.5,1,0,0.05,0.03,0,0,-0.03,0,0.050384,0.026913,0.17554,0.028238,-0.0052664,0.014282
2.51,1,0,0.05,0.03,0,0,-0.03,0,0.050573,0.026875,0.17564,0.028593,-0.0077476,0.012311
2.52,1,0,0.05,0.03,0,0,-0.03,0,0.050767,0.026807,0.1757,0.029208,-0.01029,0.010132
2.53,1,0,0.05,0.03,0,0,-0.03,0,0.050961,0.02674,0.17577,0.029824,-0.012832,0.0079534
2.54,1,0,0.05,0.03,0,0,-0.03,0,0.051166,0.026637,0.17581,0.030761,-0.015513,0.0054435
2.55,1,0,0.05,0.03,0,0,-0.03,0,0.051373,0.026526,0.17584,0.031773,-0.018227,0.0028557
2.56,1,0,0.05,0.03,0,0,-0.03,0,0.051587,0.0264,0.17585,0.032918,-0.02102,9.8634e-05
2.57,1,0,0.05,0.03,0,0,-0.03,0,0.051815,0.026242,0.17583,0.034357,-0.023993,-0.0030361
2.58,1,0,0.05,0.03,0,0,-0.03,0,0.052043,0.026084,0.17581,0.035797,-0.026966,-0.0061709
2.59,1,0,0.05,0.03,0,0,-0.03,0,0.052293,0.025883,0.17575,0.037617,-0.030226,-0.0098979
2.6,1,0,0.05,0.03,0,0,-0.03,0,0.052549,0.025672,0.17567,0.039528,-0.033553,-0.013764
2.61,1,0,0.05,0.03,0,0,-0.03,0,0.052816,0.025443,0.17557,0.041601,-0.037021,-0.017935
2.62,1,0,0.05,0.03,0,0,-0.03,0,0.053107,0.025174,0.17542,0.04404,-0.040805,-0.022783
2.63,1,0,0.05,0.03,0,0,-0.03,0,0.053399,0.024904,0.17527,0.046478,-0.044589,-0.027632
2.64,1,0,0.05,0.03,0,0,-0.03,0,0.053728,0.024579,0.17505,0.049402,-0.048835,-0.033551
2.65,1,0,0.05,0.03,0,0,-0.03,0,0.054065,0.024242,0.17481,0.052439,-0.05319,-0.039721
2.66,1,0,0.05,0.03,0,0,-0.03,0,0.05442,0.02388,0.17453,0.055688,-0.05776,-0.04644
2.67,1,0,0.05,0.03,0,0,-0.03,0,0.054813,0.023465,0.17417,0.059409,-0.062811,-0.054384
2.68,1,0,0.05,0.03,0,0,-0.03,0,0.055207,0.023049,0.17381,0.06313,-0.067861,-0.062328
2.69,1,0,0.05,0.03,0,0,-0.03,0,0.055656,0.02256,0.17333,0.067483,-0.073585,-0.072188
2.7,1,0,0.05,0.03,0,0,-0.03,0,0.056118,0.022054,0.17282,0.071984,-0.079468,-0.0825
2.71,1,0,0.05,0.03,0,0,-0.03,0,0.056605,0.021514,0.17225,0.076761,-0.085654,-0.09378
2.72,1,0,0.05,0.03,0,0,-0.03,0,0.057149,0.020902,0.17154,0.082152,-0.092514,-0.10722
2.73,1,0,0.05,0.03,0,0,-0.03,0,0.057693,0.02029,0.17083,0.087542,-0.099375,-0.12067
2.74,1,1,0.05,0.03,0,0.1,-0.03,0,0.058297,0.019601,0.17,0.09139,-0.10435,-0.1278
2.75,1,1,0.05,0.03,0,0.1,-0.03,0,0.058914,0.018894,0.16913,0.094873,-0.10887,-0.13344
2.76,1,1,0.05,0.03,0,0.1,-0.03,0,0.059546,0.018168,0.16825,0.09794,-0.11288,-0.13739
2.77,1,1,0.05,0.03,0,0.1,-0.03,0,0.060211,0.0174,0.16734,0.10008,-0.11575,-0.13756
2.78,1,1,0.05,0.03,0,0.1,-0.03,0,0.060875,0.016632,0.16642,0.10221,-0.11861,-0.13773
2.79,1,1,0.05,0.03,0,0.1,-0.03,0,0.061562,0.015833,0.16553,0.10363,-0.12057,-0.1351
2.8,1,1,0.05,0.03,0,0.1,-0.03,0,0.062254,0.015026,0.16464,0.10488,-0.12232,-0.1318
2.81,1,1,0.05,0.03,0,0.1,-0.03,0,0.062952,0.014213,0.16378,0.10595,-0.12384,-0.12787
2.82,1,1,0.05,0.03,0,0.1,-0.03,0,0.06366,0.013384,0.16296,0.10662,-0.12485,-0.1225
2.83,1,1,0.05,0.03,0,0.1,-0.03,0,0.064368,0.012554,0.16214,0.10729,-0.12586,-0.11714
2.84,1,1,0.05,0.03,0,0.1,-0.03,0,0.065083,0.011715,0.16141,0.10767,-0.12648,-0.11086
2.85,1,1,0.05,0.03,0,0.1,-0.03,0,0.065799,0.010873,0.16069,0.10797,-0.12701,-0.10437
2.86,1,1,0.05,0.03,0,0.1,-0.03,0,0.066517,0.010029,0.16001,0.10821,-0.12745,-0.097709
2.87,1,1,0.05,0.03,0,0.1,-0.03,0,0.067236,0.0091806,0.1594,0.1083,-0.12769,-0.090679
2.88,1,1,0.05,0.03,0,0.1,-0.03,0,0.067956,0.0083323,0.1588,0.10839,-0.12793,-0.083649
2.89,1,1,0.05,0.03,0,0.1,-0.03,0,0.068676,0.007482,0.15829,0.10839,-0.12802,-0.076469
2.9,1,1,0.05,0.03,0,0.1,-0.03,0,0.069396,0.0066312,0.1578,0.10836,-0.12809,-0.069254
2.91,1,1,0.05,0.03,0,0.1,-0.03,0,0.070115,0.0057803,0.15735,0.10832,-0.12813,-0.062038
2.92,1,1,0.05,0.03,0,0.1,-0.03,0,0.070835,0.0049292,0.15698,0.10824,-0.1281,-0.054819
2.93,1,1,0.05,0.03,0,0.1,-0.03,0,0.071554,0.004078,0.15662,0.10817,-0.12808,-0.047599
2.94,1,1,0.05,0.03,0,0.1,-0.03,0,0.072272,0.0032275,0.15635,0.10809,-0.12803,-0.040429
2.95,1,1,0.05,0.03,0,0.1,-0.03,0,0.07299,0.0023771,0.1561,0.108,-0.12796,-0.033271
2.96,1,1,0.05,0.03,0,0.1,-0.03,0,0.073707,0.0015271,0.15589,0.10792,-0.1279,-0.02613
2.97,1,1,0.05,0.03,0,0.1,-0.03,0,0.074424,0.00067785,0.15576,0.10784,-0.12782,-0.019028
2.98,1,1,0.05,0.03,0,0.1,-0.03,0,0.07514,-0.00017138,0.15563,0.10777,-0.12775,-0.011926
2.99,1,1,0.05,0.03,0,0.1,-0.03,0,0.075856,-0.0010196,0.15559,0.10771,-0.12767,-0.0048363
3,1,1,0.05,0.03,0,0.1,-0.03,0,0.076571,-0.0018675,0.15558,0.10766,-0.12759,0.002251
3.01,1,1,0.05,0.03,0,0.1,-0.03,0,0.077286,-0.002715,0.15561,0.1076,-0.12751,0.0093481
3.02,1,1,0.05,0.03,0,0.1,-0.03,0,0.078001,-0.0035616,0.15571,0.10756,-0.12741,0.016467
3.03,1,1,0.05,0.03,0,0.1,-0.03,0,0.078716,-0.0044081,0.15582,0.10752,-0.12732,0.023586
3.04,1,1,0.05,0.03,0,0.1,-0.03,0,0.07943,-0.0052532,0.15602,0.10746,-0.1272,0.030747
3.05,1,1,0.05,0.03,0,0.1,-0.03,0,0.080143,-0.0060978,0.15625,0.10741,-0.12707,0.037919
3.06,1,1,0.05,0.03,0,0.1,-0.03,0,0.080857,-0.0069416,0.15651,0.10734,-0.12691,0.045096
3.07,1,1,0.05,0.03,0,0.1,-0.03,0,0.081569,-0.0077834,0.15686,0.10723,-0.12668,0.052284
3.08,1,1,0.05,0.03,0,0.1,-0.03,0,0.082282,-0.0086252,0.1572,0.10713,-0.12646,0.059473
3.09,1,1,0.05,0.03,0,0.1,-0.03,0,0.082992,-0.0094628,0.15764,0.10693,-0.1261,0.066565
3.1,1,1,0.05,0.03,0,0.1,-0.03,0,0.083702,-0.0103,0.1581,0.10671,-0.12571,0.073635
3.11,1,1,0.05,0.03,0,0.1,-0.03,0,0.08441,-0.011133,0.1586,0.10643,-0.12523,0.080581
3.12,1,1,0.05,0.03,0,0.1,-0.03,0,0.085115,-0.011961,0.15918,0.106,-0.12455,0.08725
3.13,1,1,0.05,0.03,0,0.1,-0.03,0,0.085819,-0.012789,0.15976,0.10558,-0.12387,0.093918
3.14,1,1,0.05,0.03,0,0.1,-0.03,0,0.086516,-0.013605,0.16042,0.10486,-0.12282,0.099858
3.15,1,1,0.05,0.03,0,0.1,-0.03,0,0.08721,-0.014417,0.1611,0.10408,-0.12167,0.10563
3.16,1,1,0.05,0.03,0,0.1,-0.03,0,0.087899,-0.015222,0.1618,0.10313,-0.1203,0.11087
3.17,1,1,0.05,0.03,0,0.1,-0.03,0,0.088576,-0.01601,0.16257,0.10179,-0.11844,0.11493
3.18,1,1,0.05,0.03,0,0.1,-0.03,0,0.089253,-0.016798,0.16333,0.10045,-0.11658,0.119
3.19,1,1,0.05,0.03,0,0.1,-0.03,0,0.089906,-0.017554,0.16412,0.098423,-0.11385,0.1207
3.2,1,1,0.05,0.03,0,0.1,-0.03,0,0.090554,-0.018302,0.16493,0.096233,-0.11091,0.12185
3.21,1,1,0.05,0.03,0,0.1,-0.03,0,0.091187,-0.019031,0.16573,0.093654,-0.10749,0.12155
3.22,1,1,0.05,0.03,0,0.1,-0.03,0,0.091788,-0.019717,0.16652,0.090209,-0.103,0.11801
3.23,1,1,0.05,0.03,0,0.1,-0.03,0,0.092389,-0.020403,0.1673,0.086764,-0.098501,0.11447
3.24,0,1,0.15,0.03,0,0.1,-0.03,0,0.092931,-0.021014,0.16799,0.081822,-0.092166,0.10513
3.25,0,1,0.15,0.03,0,0.1,-0.03,0,0.09346,-0.021607,0.16866,0.076526,-0.085398,0.094425
3.26,0,1,0.15,0.03,0,0.1,-0.03,0,0.093963,-0.022167,0.16928,0.071505,-0.07893,0.0847
3.27,0,1,0.15,0.03,0,0.1,-0.03,0,0.094411,-0.022656,0.1698,0.067096,-0.073129,0.077163
3.28,0,1,0.15,0.03,0,0.1,-0.03,0,0.094859,-0.023144,0.17031,0.062687,-0.067329,0.069627
3.29,0,1,0.15,0.03,0,0.1,-0.03,0,0.095252,-0.02356,0.17074,0.05891,-0.062198,0.063918
3.3,0,1,0.15,0.03,0,0.1,-0.03,0,0.095633,-0.023959,0.17115,0.055283,-0.057224,0.058639
3.31,0,1,0.15,0.03,0,0.1,-0.03,0,0.095998,-0.024334,0.17154,0.051868,-0.052463,0.053842
3.32,0,1,0.15,0.03,0,0.1,-0.03,0,0.096324,-0.024656,0.17187,0.048927,-0.04818,0.050121
3.33,0,1,0.15,0.03,0,0.1,-0.03,0,0.09665,-0.024978,0.17221,0.045986,-0.043896,0.046401
3.34,0,1,0.15,0.03,0,0.1,-0.03,0,0.096941,-0.025246,0.1725,0.043531,-0.040069,0.043516
3.35,0,1,0.15,0.03,0,0.1,-0.03,0,0.097224,-0.025502,0.17278,0.041192,-0.03635,0.040829
3.36,0,1,0.15,0.03,0,0.1,-0.03,0,0.097496,-0.025739,0.17305,0.039016,-0.03277,0.038341
3.37,0,1,0.15,0.03,0,0.1,-0.03,0,0.097744,-0.025937,0.17329,0.037206,-0.029499,0.036297
3.38,0,1,0.15,0.03,0,0.1,-0.03,0,0.097992,-0.026134,0.17353,0.035396,-0.026229,0.034253
3.39,0,1,0.15,0.03,0,0.1,-0.03,0,0.098218,-0.02629,0.17375,0.033968,-0.023236,0.032501
3.4,0,1,0.15,0.03,0,0.1,-0.03,0,0.09844,-0.026436,0.17396,0.03263,-0.020309,0.030817
3.41,0,1,0.15,0.03,0,0.1,-0.03,0,0.098656,-0.026567,0.17416,0.031424,-0.017459,0.02918
3.42,0,1,0.15,0.03,0,0.1,-0.03,0,0.09886,-0.026666,0.17435,0.030514,-0.014779,0.027649
3.43,0,1,0.15,0.03,0,0.1,-0.03,0,0.099063,-0.026766,0.17453,0.029604,-0.0121,0.026118
3.44,0,1,0.15,0.03,0,0.1,-0.03,0,0.099256,-0.02683,0.1747,0.029016,-0.0095485,0.024588
3.45,0,1,0.15,0.03,0,0.1,-0.03,0,0.099448,-0.026886,0.17485,0.028502,-0.0070275,0.023058
3.46,0,1,0.15,0.03,0,0.1,-0.03,0,0.099638,-0.026929,0.17501,0.028106,-0.0045294,0.021494
3.47,0,1,0.15,0.03,0,0.1,-0.03,0,0.099824,-0.026944,0.17514,0.027971,-0.0020827,0.019851
3.48,0,1,0.15,0.03,0,0.1,-0.03,0,0.10001,-0.026959,0.17527,0.027836,0.00036392,0.018207
3.49,0,1,0.15,0.03,0,0.1,-0.03,0,0.1002,-0.026941,0.17538,0.028003,0.0028163,0.016393
3.5,0,1,0.15,0.03,0,0.1,-0.03,0,0.10038,-0.026915,0.17548,0.02824,0.00527,0.014539
3.51,0,1,0.15,0.03,0,0.1,-0.03,0,0.10057,-0.026876,0.17558,0.028594,0.007751,0.01259
3.52,0,1,0.15,0.03,0,0.1,-0.03,0,0.10077,-0.026809,0.17565,0.02921,0.010293,0.01043
3.53,0,1,0.15,0.03,0,0.1,-0.03,0,0.10096,-0.026741,0.17572,0.029825,0.012835,0.0082698
3.54,0,1,0.15,0.03,0,0.1,-0.03,0,0.10116,-0.026639,0.17576,0.030762,0.015516,0.0057745
3.55,0,1,0.15,0.03,0,0.1,-0.03,0,0.10137,-0.026527,0.17579,0.031774,0.018229,0.0032002
3.56,0,1,0.15,0.03,0,0.1,-0.03,0,0.10159,-0.026402,0.1758,0.032918,0.021023,0.00045527
3.57,0,1,0.15,0.03,0,0.1,-0.03,0,0.10181,-0.026243,0.17579,0.034357,0.023996,-0.0026706
3.58,0,1,0.15,0.03,0,0.1,-0.03,0,0.10204,-0.026085,0.17577,0.035797,0.026969,-0.0057965
3.59,0,1,0.15,0.03,0,0.1,-0.03,0,0.10229,-0.025884,0.17571,0.037617,0.030228,-0.0095179
3.6,0,1,0.15,0.03,0,0.1,-0.03,0,0.10255,-0.025674,0.17563,0.039528,0.033555,-0.01338
3.61,0,1,0.15,0.03,0,0.1,-0.03,0,0.10281,-0.025445,0.17553,0.041601,0.037023,-0.017547
3.62,0,1,0.15,0.03,0,0.1,-0.03,0,0.10311,-0.025175,0.17539,0.04404,0.040806,-0.022395
3.63,0,1,0.15,0.03,0,0.1,-0.03,0,0.1034,-0.024905,0.17524,0.046478,0.04459,-0.027243
3.64,0,1,0.15,0.03,0,0.1,-0.03,0,0.10373,-0.024581,0.17502,0.049401,0.048836,-0.033163
3.65,0,1,0.15,0.03,0,0.1,-0.03,0,0.10406,-0.024243,0.17478,0.052439,0.05319,-0.039336
3.66,0,1,0.15,0.03,0,0.1,-0.03,0,0.10442,-0.023882,0.17451,0.055687,0.05776,-0.046058
3.67,0,1,0.15,0.03,0,0.1,-0.03,0,0.10481,-0.023466,0.17415,0.059408,0.06281,-0.054007
3.68,0,1,0.15,0.03,0,0.1,-0.03,0,0.10521,-0.02305,0.17379,0.063128,0.067861,-0.061957
3.69,0,1,0.15,0.03,0,0.1,-0.03,0,0.10565,-0.022561,0.17332,0.067481,0.073584,-0.071824
3.7,0,1,0.15,0.03,0,0.1,-0.03,0,0.10612,-0.022055,0.17281,0.071982,0.079466,-0.082142
3.71,0,1,0.15,0.03,0,0.1,-0.03,0,0.1066,-0.021516,0.17224,0.076758,0.085651,-0.093431
3.72,0,1,0.15,0.03,0,0.1,-0.03,0,0.10715,-0.020903,0.17153,0.082148,0.092511,-0.10688
3.73,0,1,0.15,0.03,0,0.1,-0.03,0,0.10769,-0.020291,0.17083,0.087538,0.09937,-0.12034
3.74,1,1,0.15,0.03,0,0.1,-0.03,0,0.1083,-0.019602,0.16999,0.091385,0.10434,-0.12748
3.75,1,1,0.15,0.03,0,0.1,-0.03,0,0.10891,-0.018895,0.16913,0.094869,0.10887,-0.13314
3.76,1,1,0.15,0.03,0,0.1,-0.03,0,0.10955,-0.018169,0.16825,0.097937,0.11288,-0.13711
3.77,1,1,0.15,0.03,0,0.1,-0.03,0,0.11021,-0.017401,0.16734,0.10007,0.11574,-0.1373
3.78,1,1,0.15,0.03,0,0.1,-0.03,0,0.11087,-0.016633,0.16643,0.10221,0.1186,-0.13749
3.79,1,1,0.15,0.03,0,0.1,-0.03,0,0.11156,-0.015834,0.16553,0.10363,0.12057,-0.13487
3.8,1,1,0.15,0.03,0,0.1,-0.03,0,0.11225,-0.015028,0.16465,0.10488,0.12232,-0.1316
3.81,1,1,0.15,0.03,0,0.1,-0.03,0,0.11295,-0.014214,0.16378,0.10595,0.12384,-0.12768
3.82,1,1,0.15,0.03,0,0.1,-0.03,0,0.11366,-0.013385,0.16297,0.10662,0.12485,-0.12234
3.83,1,1,0.15,0.03,0,0.1,-0.03,0,0.11437,-0.012556,0.16215,0.1073,0.12586,-0.117
3.84,1,1,0.15,0.03,0,0.1,-0.03,0,0.11508,-0.011716,0.16142,0.10767,0.12649,-0.11074
3.85,1,1,0.15,0.03,0,0.1,-0.03,0,0.1158,-0.010874,0.1607,0.10798,0.12702,-0.10426
3.86,1,1,0.15,0.03,0,0.1,-0.03,0,0.11652,-0.01003,0.16002,0.10822,0.12746,-0.097618
3.87,1,1,0.15,0.03,0,0.1,-0.03,0,0.11723,-0.0091818,0.15941,0.10831,0.1277,-0.090604
3.88,1,1,0.15,0.03,0,0.1,-0.03,0,0.11795,-0.0083335,0.15881,0.1084,0.12793,-0.083591
3.89,1,1,0.15,0.03,0,0.1,-0.03,0,0.11867,-0.0074831,0.1583,0.10839,0.12803,-0.076425
3.9,1,1,0.15,0.03,0,0.1,-0.03,0,0.11939,-0.0066323,0.15781,0.10837,0.1281,-0.069224
3.91,1,1,0.15,0.03,0,0.1,-0.03,0,0.12011,-0.0057813,0.15736,0.10833,0.12814,-0.062021
3.92,1,1,0.15,0.03,0,0.1,-0.03,0,0.12083,-0.0049301,0.157,0.10825,0.12811,-0.054814
3.93,1,1,0.15,0.03,0,0.1,-0.03,0,0.12155,-0.0040789,0.15663,0.10818,0.12809,-0.047606
3.94,1,1,0.15,0.03,0,0.1,-0.03,0,0.12227,-0.0032283,0.15636,0.10809,0.12803,-0.040447
3.95,1,1,0.15,0.03,0,0.1,-0.03,0,0.12299,-0.0023779,0.15611,0.10801,0.12797,-0.033298
3.96,1,1,0.15,0.03,0,0.1,-0.03,0,0.12371,-0.0015278,0.1559,0.10793,0.12791,-0.026167
3.97,1,1,0.15,0.03,0,0.1,-0.03,0,0.12442,-0.00067849,0.15577,0.10785,0.12783,-0.019072
3.98,1,1,0.15,0.03,0,0.1,-0.03,0,0.12514,0.00017081,0.15564,0.10778,0.12775,-0.011978
3.99,1,1,0.15,0.03,0,0.1,-0.03,0,0.12586,0.0010191,0.15561,0.10772,0.12768,-0.0048941
4,1,1,0.15,0.03,0,0.1,-0.03,0,0.12657,0.0018671,0.1556,0.10766,0.1276,0.0021873
4.01,1,1,0.15,0.03,0,0.1,-0.03,0,0.12729,0.0027146,0.15562,0.10761,0.12751,0.0092789
4.02,1,1,0.15,0.03,0,0.1,-0.03,0,0.128,0.0035612,0.15573,0.10757,0.12742,0.016393
4.03,1,1,0.15,0.03,0,0.1,-0.03,0,0.12872,0.0044078,0.15583,0.10752,0.12733,0.023508
4.04,1,1,0.15,0.03,0,0.1,-0.03,0,0.12943,0.0052529,0.15603,0.10747,0.1272,0.030667
4.05,1,1,0.15,0.03,0,0.1,-0.03,0,0.13014,0.0060976,0.15626,0.10741,0.12707,0.037836
4.06,1,1,0.15,0.03,0,0.1,-0.03,0,0.13086,0.0069414,0.15652,0.10734,0.12691,0.04501
4.07,1,1,0.15,0.03,0,0.1,-0.03,0,0.13157,0.0077832,0.15686,0.10724,0.12669,0.052197
4.08,1,1,0.15,0.03,0,0.1,-0.03,0,0.13228,0.008625,0.15721,0.10713,0.12647,0.059384
4.09,1,1,0.15,0.03,0,0.1,-0.03,0,0.13299,0.0094627,0.15765,0.10694,0.12611,0.066476
4.1,1,1,0.15,0.03,0,0.1,-0.03,0,0.1337,0.010299,0.15811,0.10672,0.12572,0.073546
4.11,1,1,0.15,0.03,0,0.1,-0.03,0,0.13441,0.011133,0.15861,0.10643,0.12523,0.080492
4.12,1,1,0.15,0.03,0,0.1,-0.03,0,0.13511,0.011961,0.15918,0.10601,0.12455,0.087161
4.13,1,1,0.15,0.03,0,0.1,-0.03,0,0.13582,0.012789,0.15976,0.10558,0.12387,0.093831
4.14,1,1,0.15,0.03,0,0.1,-0.03,0,0.13652,0.013605,0.16042,0.10486,0.12282,0.099772
4.15,1,1,0.15,0.03,0,0.1,-0.03,0,0.13721,0.014417,0.1611,0.10408,0.12167,0.10554
4.16,1,1,0.15,0.03,0,0.1,-0.03,0,0.1379,0.015222,0.16181,0.10313,0.1203,0.11079
4.17,1,1,0.15,0.03,0,0.1,-0.03,0,0.13858,0.01601,0.16257,0.10179,0.11844,0.11486
4.18,1,1,0.15,0.03,0,0.1,-0.03,0,0.13925,0.016798,0.16333,0.10045,0.11658,0.11892
4.19,1,1,0.15,0.03,0,0.1,-0.03,0,0.13991,0.017554,0.16413,0.098423,0.11385,0.12063
4.2,1,1,0.15,0.03,0,0.1,-0.03,0,0.14055,0.018302,0.16493,0.096233,0.11091,0.12178
4.21,1,1,0.15,0.03,0,0.1,-0.03,0,0.14119,0.01903,0.16573,0.093654,0.10749,0.12148
4.22,1,1,0.15,0.03,0,0.1,-0.03,0,0.14179,0.019717,0.16652,0.090209,0.103,0.11795
4.23,1,1,0.15,0.03,0,0.1,-0.03,0,0.14239,0.020403,0.1673,0.086765,0.098502,0.11441
4.24,1,0,0.15,0.03,0,0.1,-0.03,0,0.14293,0.021014,0.16799,0.081822,0.092168,0.10508
4.25,1,0,0.15,0.03,0,0.1,-0.03,0,0.14346,0.021607,0.16866,0.076527,0.0854,0.094374
4.26,1,0,0.15,0.03,0,0.1,-0.03,0,0.14396,0.022167,0.16928,0.071506,0.078931,0.084653
4.27,1,0,0.15,0.03,0,0.1,-0.03,0,0.14441,0.022656,0.16979,0.067097,0.073131,0.07712
4.28,1,0,0.15,0.03,0,0.1,-0.03,0,0.14486,0.023144,0.17031,0.062687,0.06733,0.069588
4.29,1,0,0.15,0.03,0,0.1,-0.03,0,0.14525,0.02356,0.17074,0.058911,0.062199,0.063882
4.3,1,0,0.15,0.03,0,0.1,-0.03,0,0.14563,0.023959,0.17115,0.055284,0.057224,0.058606
4.31,1,0,0.15,0.03,0,0.1,-0.03,0,0.146,0.024334,0.17153,0.051869,0.052464,0.053813
4.32,1,0,0.15,0.03,0,0.1,-0.03,0,0.14632,0.024656,0.17187,0.048927,0.04818,0.050096
4.33,1,0,0.15,0.03,0,0.1,-0.03,0,0.14665,0.024978,0.1722,0.045986,0.043897,0.046378
4.34,1,0,0.15,0.03,0,0.1,-0.03,0,0.14694,0.025246,0.17249,0.043532,0.04007,0.043497
4.35,1,0,0.15,0.03,0,0.1,-0.03,0,0.14722,0.025502,0.17278,0.041192,0.036351,0.040812
4.36,1,0,0.15,0.03,0,0.1,-0.03,0,0.1475,0.025739,0.17305,0.039016,0.03277,0.038327
4.37,1,0,0.15,0.03,0,0.1,-0.03,0,0.14774,0.025937,0.17329,0.037206,0.0295,0.036286
4.38,1,0,0.15,0.03,0,0.1,-0.03,0,0.14799,0.026134,0.17353,0.035396,0.026229,0.034245
4.39,1,0,0.15,0.03,0,0.1,-0.03,0,0.14822,0.02629,0.17375,0.033968,0.023237,0.032494
4.4,1,0,0.15,0.03,0,0.1,-0.03,0,0.14844,0.026436,0.17396,0.03263,0.02031,0.030812
4.41,1,0,0.15,0.03,0,0.1,-0.03,0,0.14866,0.026567,0.17416,0.031424,0.017459,0.029178
4.42,1,0,0.15,0.03,0,0.1,-0.03,0,0.14886,0.026666,0.17434,0.030514,0.01478,0.027649
4.43,1,0,0.15,0.03,0,0.1,-0.03,0,0.14906,0.026766,0.17453,0.029604,0.0121,0.026119
4.44,1,0,0.15,0.03,0,0.1,-0.03,0,0.14926,0.02683,0.17469,0.029015,0.0095488,0.024591
4.45,1,0,0.15,0.03,0,0.1,-0.03,0,0.14945,0.026886,0.17485,0.028502,0.0070277,0.023064
4.46,1,0,0.15,0.03,0,0.1,-0.03,0,0.14964,0.026929,0.175,0.028106,0.0045297,0.021501
4.47,1,0,0.15,0.03,0,0.1,-0.03,0,0.14982,0.026944,0.17514,0.027971,0.002083,0.019859
4.48,1,0,0.15,0.03,0,0.1,-0.03,0,0.15001,0.026959,0.17527,0.027836,-0.00036365,0.018217
4.49,1,0,0.15,0.03,0,0.1,-0.03,0,0.1502,0.026941,0.17538,0.028002,-0.002816,0.016404
4.5,1,0,0.15,0.03,0,0.1,-0.03,0,0.15038,0.026915,0.17548,0.02824,-0.0052697,0.014551
4.51,1,0,0.15,0.03,0,0.1,-0.03,0,0.15057,0.026876,0.17557,0.028594,-0.0077507,0.012603
4.52,1,0,0.15,0.03,0,0.1,-0.03,0,0.15077,0.026809,0.17564,0.029209,-0.010293,0.010444
4.53,1,0,0.15,0.03,0,0.1,-0.03,0,0.15096,0.026741,0.17571,0.029825,-0.012835,0.0082842
4.54,1,0,0.15,0.03,0,0.1,-0.03,0,0.15116,0.026639,0.17575,0.030761,-0.015515,0.0057895
4.55,1,0,0.15,0.03,0,0.1,-0.03,0,0.15137,0.026528,0.17578,0.031773,-0.018229,0.0032159
4.56,1,0,0.15,0.03,0,0.1,-0.03,0,0.15159,0.026402,0.1758,0.032918,-0.021023,0.00047149
4.57,1,0,0.15,0.03,0,0.1,-0.03,0,0.15181,0.026243,0.17578,0.034357,-0.023995,-0.002654
4.58,1,0,0.15,0.03,0,0.1,-0.03,0,0.15204,0.026085,0.17577,0.035796,-0.026968,-0.0057794
